순위,등록번호,상호,시공능력평가액(천원),
"233","310469","(주)테크빌","  22,159,000"
"234","150021","해솔정보통신 주식회사","  22,129,700"
"235","111646","(주)시스원","  22,129,400"
"236","120513","주식회사 알파시스템","  22,090,600"
"237","111912","주식회사 에스비넷","  22,043,400"
"238","350398","주식회사 디아이엔아이","  21,990,200"
"239","120394","(주)한스콤정보통신","  21,937,500"
"240","170070","(합자)동양아이텍","  21,823,100"
"241","200200","(주)프라임엔시스템","  21,805,500"
"242","130047","한일통신(주)","  21,803,500"
"243","311524","주식회사 디에이테크 (DATECH.CO.,Ltd)","  21,781,100"
"244","120747","주식회사 대흥디씨티","  21,427,200"
"245","112730","(주)메트로컴넷","  21,420,500"
"246","112194","(주)에스디시스템","  21,417,400"
"247","140059","아주통신(주)","  21,411,300"
"248","110519","경남기업(주)(Keangnam Enterprises,Ltd)","  21,397,600"
"249","120068","금강통신(주)","  21,395,000"
"250","200950","에스케이쉴더스 주식회사 (SK shieldus Co.,Ltd)","  21,386,200"
"251","530207","(주)서율","  21,097,200"
"252","310265","(주)시열정보통신","  21,043,400"
"253","311301","에솜(주)","  21,029,400"
"254","110061","주식회사 비에스한양(BS Hanyang Inc.)","  20,968,900"
"255","140016","주식회사 국민","  20,942,800"
"256","310854","(주)케이피에스보안시스템","  20,937,600"
"257","200391","엘지전자(주)","  20,875,700"
"258","201104","(주)에즈웰플러스","  20,858,500"
"259","620147","주식회사 파로스","  20,793,000"
"260","430290","주식회사 엠케이솔루션","  20,789,900"
"261","140134","(주)광주텔레콤","  20,749,700"
"262","201015","지음이엔아이(주)","  20,712,000"
"263","112244","(합)동화","  20,662,900"
"264","311939","주식회사 비포시스템","  20,639,800"
"265","201208","에이스건설(주)","  20,634,000"
"266","110823","(주)라사정보통신","  20,623,500"
"267","202992","(주)반도건설","  20,436,300"
"268","110190","동부건설(주)","  20,414,500"
"269","630079","(유)구이앤금우통신","  20,391,400"
"270","310954","주식회사 네오비젼","  20,370,400"
"271","112594","(주)이든정보기술","  20,297,100"
"272","130071","태양정보통신(주)","  20,185,300"
"273","112322","(주)인트로통신기술","  20,180,800"
"274","201335","에스케이오앤에스 주식회사","  20,163,500"
"275","201237","벽산파워(주)","  20,129,100"
"276","110032","블루엔이(주)","  20,076,800"
"277","202848","에이블이엔씨 주식회사","  20,043,600"
"278","120609","(주)한울정보통신","  20,024,500"
"279","203261","주식회사 동곡기정","  20,010,600"
"280","110295","(주)웨이브컴","  20,007,300"
"281","110583","케이씨씨정보통신(주)","  19,984,200"
"282","420206","(주)케이엠넷","  19,959,100"
"283","610084","우미건설(주)","  19,903,200"
"284","111889","(주)씨브이네트","  19,893,200"
"285","203536","주식회사 제니스클라우드 (Zenith Cloud Co., Ltd.)","  19,891,300"
"286","202073","주식회사 신화씨엔에스","  19,840,600"
"287","112685","주식회사 엔투원시스템","  19,784,400"
"288","170022","아림통신건설","  19,777,600"
"289","311124","아이씨티웨이(주)","  19,732,200"
"290","112965","(주)삼도텔레콤","  19,636,200"
"291","111142","수호정보통신(주)","  19,508,400"
"292","320292","지티정보통신(주)","  19,485,800"
"293","111278","(주)카티스","  19,483,300"
"294","201764","주식회사 아이티트레인","  19,468,600"
"295","310971","(주)코어인프라","  19,402,900"
"296","630231","주식회사 에코시스텍","  19,401,100"
"297","170048","설악이앤씨(주)","  19,360,900"
"298","111292","(주)세호영상","  19,247,300"
"299","111405","오상자이엘(주)","  19,244,200"
"300","200687","(주)주신에이브이티","  19,224,800"
"301","201346","주식회사 지앤씨씨(G&CC)","  19,212,900"
"302","110140","(주)신안정보통신","  19,197,100"
"303","200565","케이티텔레캅(주)","  19,187,800"
"304","203388","케이지아이씨티 주식회사(KG ICT CO., LTD.)","  19,130,100"
"305","203040","세리정보기술 주식회사","  19,097,500"
"306","202106","(주)이테크시스템","  19,001,900"
"307","113324","뉴코리아전자통신(주)","  18,931,200"
"308","200989","(주)그린텍아이엔씨","  18,921,200"
"309","150266","배영텔레콤(주)","  18,835,700"
"310","203601","주식회사 엠토스솔루션스","  18,831,100"
"311","202869","주식회사 프레이","  18,748,200"
"312","111305","(주)애플파워","  18,731,000"
"313","202792","주식회사 아이티로그인","  18,662,000"
"314","112684","(주)에스에이티","  18,597,400"
"315","111438","(주)온리정보통신","  18,441,900"
"316","111242","(주)유셀네트웍스","  18,410,100"
"317","140423","(주)영대정보통신","  18,334,700"
"318","200719","주식회사 에이치씨코퍼레이션 (HC Corporation Co., Ltd.)","  18,246,700"
"319","510202","(주)엘앤비기술","  18,233,600"
"320","520106","주식회사 벨로크(Bellock Inc.)","  18,185,600"
"321","200763","(주)에스포스텔레콤","  18,149,000"
