대분류,중분류,순위,상호,대표자,소재지,등록번호,시공능력평가액,공사실적평가액,경영평가액,기술능력평가액,신인도평가액,건설공사실적,기술자수
전기설비,전기공사업,17088,125전기공사,정윤렬,경상남도 창원시 마산합포구 반월시장2길,경남-00408,1192719000,,,,,,
전기설비,전기공사업,10730,153기업 주식회사,김정훈,강원특별자치도 원주시 태장공단길,강원-00943,2188279000,,,,,,
전기설비,전기공사업,12559,주식회사 153대한전기,오재일,"경기도 의정부시 의정로 94,",경기-07133,1857926000,,,,,,
전기설비,전기공사업,16609,주식회사 21세기이엔지,김지훈,서울특별시 동대문구 왕산로,서울-05583,1254818000,,,,,,
전기설비,전기공사업,18073,주식회사 365전기,이난춘,"경기도 광주시 순암로 40,",경기-07441,1050900000,,,,,,
전기설비,전기공사업,15934,DS산전,이동태,경상북도 포항시 남구 대송면 운제로217번길 25,경북-02308,1345306000,,,,,,
전기설비,전기공사업,7238,E. D. S전기,김수인,경상남도 창원시 성산구 완암로,경남-01730,3159335000,,,,,,
전기설비,전기공사업,15552,ESC전기공사,손동출,울산광역시 울주군 웅촌면 간골길,울산-00682,1395591000,,,,,,
전기설비,전기공사업,12035,K. E 테크,김광진,"부산광역시 강서구 유통단지1로 50,",부산-02291,1951666000,,,,,,
전기설비,전기공사업,14882,KS건설공사,강신호,서울특별시 중랑구 봉우재로32길,서울-05845,1490205000,,,,,,
전기설비,전기공사업,12701,KS전기제어,김효종,대전광역시 동구 하소로,대전-00883,1831751000,,,,,,
전기설비,전기공사업,17783,YM 전력,김윤미,경상남도 진주시 큰들로,경남-01752,1092822000,,,,,,
전기설비,전기공사업,1711,가가이앤지 주식회사,윤관용,인천광역시 미추홀구 방축로,인천-01230,9924065000,,,,,,
전기설비,전기공사업,9871,(주)가가전기,두진찬,충청남도 논산시 강변로,충남-00393,2373453000,,,,,,
전기설비,전기공사업,16216,가가전기,이제홍,강원특별자치도 춘천시 효석로135번길,강원-00968,1306386000,,,,,,
전기설비,전기공사업,2373,(주)가가전력,정재복,인천광역시 검단구,인천-01058,7876837000,,,,,,
전기설비,전기공사업,13563,주식회사 가가전력,이상률,전남광주통합특별시 목포시 신흥로,전남-01824,1691598000,,,,,,
전기설비,전기공사업,12760,가가전력 주식회사,박성권,충청북도 단양군 단양읍 도전7길,충북-01050,1824022000,,,,,,
전기설비,전기공사업,4005,주식회사 가경,최진철,인천광역시 제물포구 화도진로21번길,인천-01226,5252570000,,,,,,
전기설비,전기공사업,3354,(주)가경소방전력공사,김경용,전남광주통합특별시 광산구 월봉안길,광주-00362,6079587000,,,,,,
전기설비,전기공사업,6762,가경에너지 주식회사,김미숙,서울특별시 은평구 진흥로1길,인천-01320,3357249000,,,,,,
전기설비,전기공사업,8835,가경전기(주),김영일,부산광역시 동래구 명장로20번길,부산-01333,2646746000,,,,,,
전기설비,전기공사업,16998,주식회사 가교전력,변기덕,경기도 광주시 초월읍 경충대로,경기-06176,1202777000,,,,,,
전기설비,전기공사업,11284,가금산전,이창근,제주특별자치도 제주시 아란서길,제주-00327,2088079000,,,,,,
전기설비,전기공사업,2271,주식회사 가나,김병문 외1명,경기도 용인시 처인구 포곡읍,경기-01686,8151749000,,,,,,
전기설비,전기공사업,2744,(합)가나 이.엔.지,김호열 외1명,충청남도 천안시 서북구 입장면 입장로,충남-00239,7093496000,,,,,,
전기설비,전기공사업,8938,주식회사 가나산업개발,이정화,경상북도 경주시 현곡면 용담로,경북-01075,2620598000,,,,,,
전기설비,전기공사업,12592,가나안 전기공사,이영수,경기도 여주시 여양로,경기-05583,1852462000,,,,,,
전기설비,전기공사업,19737,가나안전기,엄길수,강원특별자치도 강릉시 남구길17번길 15,강원-01352,778236000,,,,,,
전기설비,전기공사업,20975,주식회사 가나에너지,김경욱,"서울특별시 은평구 증산로 335,",서울-06739,254550000,,,,,,
전기설비,전기공사업,6077,주식회사 가나엔지니어링,정근애,전북특별자치도 군산시 삼수길,전북-01454,3673115000,,,,,,
전기설비,전기공사업,16933,주식회사 가나이앤지,민찬섭,경기도 평택시 안중읍 용성1길,경기-05638,1211637000,,,,,,
전기설비,전기공사업,3060,가나이엔지 주식회사,정광래,전남광주통합특별시 나주시 그린로,전남-01885,6533871000,,,,,,
전기설비,전기공사업,14889,주식회사 가나일렉트릭,김영수,경상남도 고성군 고성읍 중앙로15번길,인천-01027,1489112000,,,,,,
전기설비,전기공사업,19121,주식회사 가나일렉트릭,이우문,대구광역시 달성군 유가읍 테크노남로,대구-01538,890134000,,,,,,
전기설비,전기공사업,17525,가나전기,김치종,서울특별시 동대문구 천호대로,서울-01440,1129861000,,,,,,
전기설비,전기공사업,16102,가나전기,심은영,경기도 포천시 군내면,경기-06498,1321839000,,,,,,
전기설비,전기공사업,18074,가나전기,양영근,제주특별자치도 제주시 한천로,제주-00415,1050845000,,,,,,
전기설비,전기공사업,16816,가나전기 주식회사,이기옥,충청남도 아산시 번영로115번길,충남-01090,1224583000,,,,,,
전기설비,전기공사업,8460,가나전기(주),이황복,부산광역시 동래구 명장로20번길,부산-01180,2751272000,,,,,,
전기설비,전기공사업,10431,가나전기공사,임채만 외1명,경기도 용인시 처인구 경안천로,경기-03673,2249841000,,,,,,
전기설비,전기공사업,12022,주식회사 가나전기공사,김연규 외1명,강원특별자치도 원주시 월운정안길 7,경북-01872,1954624000,,,,,,
전기설비,전기공사업,12899,가나전기소방 주식회사,전현주,경상북도 안동시 매화길,경북-01237,1800423000,,,,,,
전기설비,전기공사업,6784,가나전력,김문중,경기도 광주시 문화로85번길,경기-01805,3346439000,,,,,,
전기설비,전기공사업,17970,주식회사 가나전력,권용훈,강원특별자치도 홍천군 영귀미면 신봉논골길 61,경기-06256,1064944000,,,,,,
전기설비,전기공사업,8998,(주)가나전력,유구일,"충청북도 괴산군 사리면 방축길 60,",충남-00957,2605859000,,,,,,
전기설비,전기공사업,9689,(주)가나전력,이복주,전남광주통합특별시 남구 서문대로650번길,광주-00722,2417172000,,,,,,
전기설비,전기공사업,7018,주식회사 가나전력,김순자,충청북도 제천시 탑안로,강원-00703,3253972000,,,,,,
전기설비,전기공사업,13713,가나전력 주식회사,심규희,"경기도 화성시 만세구 향남읍 배터길 58,",경기-07053,1664002000,,,,,,
전기설비,전기공사업,9477,가나테크윈,윤상철,경상북도 구미시 고아읍 들성로9길,경북-01497,2470481000,,,,,,
전기설비,전기공사업,1510,(주)가나통신전력공사,민명기,전남광주통합특별시 광산구 평동로1120번길,광주-00320,10774933000,,,,,,
전기설비,전기공사업,18282,주식회사 가나하이텍,이애란,전남광주통합특별시 나주시 빛가람로,전남-01953,1023299000,,,,,,
전기설비,전기공사업,18415,(주)가남,한윤자,경기도 용인시 기흥구 지삼로 165,서울-04588,1001096000,,,,,,
전기설비,전기공사업,18632,가남전력,이동해,대구광역시 동구 화랑로11길,대구-01076,970063000,,,,,,
전기설비,전기공사업,9289,주식회사 가덕,박지수,충청남도 천안시 동남구 목천읍,충남-01596,2524275000,,,,,,
전기설비,전기공사업,1467,가덕전기 주식회사,임익상,"서울특별시 강남구 논현로16길 14-5,",서울-06205,10970838000,,,,,,
전기설비,전기공사업,10574,주식회사 가델,김성식,서울특별시 서초구,서울-01963,2220054000,,,,,,
전기설비,전기공사업,18863,주식회사 가도,문종준,"전남광주통합특별시 서구 상무누리로 33,",광주-01526,933658000,,,,,,
전기설비,전기공사업,6668,(유)가등전력,김미순,전남광주통합특별시 영암군 영암읍 회의촌길,전남-00159,3394496000,,,,,,
전기설비,전기공사업,9418,주식회사 가람,최욱,강원특별자치도 춘천시 동면,강원-00899,2487561000,,,,,,
전기설비,전기공사업,7000,주식회사 가람기술,이지혁,"부산광역시 동래구 충렬대로117번길 21-1,",부산-02096,3258303000,,,,,,
전기설비,전기공사업,11205,가람네오텍 주식회사,주희,전남광주통합특별시 광산구 하남산단4번로,광주-00999,2101583000,,,,,,
전기설비,전기공사업,1375,주식회사 가람산업개발,김영숙,"전남광주통합특별시 나주시 교육길 13,",광주-00589,11463531000,,,,,,
전기설비,전기공사업,912,주식회사 가람산전,이종혁,경기도 광주시 도척면,경기-05309,15150333000,,,,,,
전기설비,전기공사업,1241,(주)가람엔지니어링,손광희,충청북도 충주시 낙수당1길,충북-00342,12296791000,,,,,,
전기설비,전기공사업,14289,가람이앤씨,최웅,경기도 파주시 하우고개길,경2 -00247,1574716000,,,,,,
전기설비,전기공사업,12317,주식회사 가람이앤씨,박채이,"인천광역시 연수구 송도미래로 30,",인천-01323,1903189000,,,,,,
전기설비,전기공사업,7874,주식회사 가람이앤티,조현근,서울특별시 은평구 갈현로,서울-05465,2935853000,,,,,,
전기설비,전기공사업,1808,주식회사 가람이엔씨,김성수,경기도 평택시 원죽백길,부산-01909,9563613000,,,,,,
전기설비,전기공사업,5423,주식회사 가람이엔에프,조오진,"전남광주통합특별시 해남군 해남읍 교육청길 79-1, 202호",광주-01040,4050798000,,,,,,
전기설비,전기공사업,14233,주식회사 가람이엔지,천경록,경상북도 안동시 경동로 1015-6,경기-00657,1581654000,,,,,,
전기설비,전기공사업,6416,(주)가람이엔지,최근영,전남광주통합특별시 해남군 해남읍 중앙1로 376,광주-00181,3502730000,,,,,,
전기설비,전기공사업,11724,가람이엔지 주식회사,이상진,강원특별자치도 춘천시 동면,강원-01092,2010061000,,,,,,
전기설비,전기공사업,7474,"가람이엘씨 주식회사 (KARAM ELC Co., Ltd.)",황가람,"강원특별자치도 원주시 입춘로 45,",경기-04780,3073263000,,,,,,
전기설비,전기공사업,19541,주식회사 가람전기,이현수,부산광역시 동래구 충렬대로117번길 21-1(온천동),부산-01241,813601000,,,,,,
전기설비,전기공사업,4291,(주)가람전기,김은영,대구광역시 달성군 하빈면 하산1길,대구-00945,4948688000,,,,,,
전기설비,전기공사업,13243,가람전기 주식회사,김원영,경상남도 남해군 고현면 이어리,경남-01610,1744310000,,,,,,
전기설비,전기공사업,16883,가람전기 주식회사,서연화,충청북도 단양군 단양읍 도전3로 9,충북-01167,1215822000,,,,,,
전기설비,전기공사업,15473,가람전기 주식회사,손기태,경기도 화성시 효행구 봉담읍,경기-05075,1405570000,,,,,,
전기설비,전기공사업,5512,주식회사 가람전기조명,이은실,서울특별시 동작구 매봉로,서울-05580,4000476000,,,,,,
전기설비,전기공사업,9501,가람전력,정미영,경상북도 경주시 문무대왕면,경북-01842,2462772000,,,,,,
전기설비,전기공사업,16972,주식회사 가람전력,구교진,경상북도 성주군 벽진면 봉계길,경북-02031,1206105000,,,,,,
전기설비,전기공사업,9239,가람전력 주식회사,고정림,"제주특별자치도 제주시 오라남로 46-74,",제주-00519,2538293000,,,,,,
전기설비,전기공사업,16736,가람전력 주식회사,이정희,전북특별자치도 전주시 덕진구 아중로,전북-01836,1236717000,,,,,,
전기설비,전기공사업,5905,가람전력 주식회사,김현경,대전광역시 유성구 대덕대로905번길,대전-00694,3766361000,,,,,,
전기설비,전기공사업,6009,가람전력(주),윤덕범,경상남도 창원시 마산합포구 산호동9길,경남-01227,3715140000,,,,,,
전기설비,전기공사업,6726,주식회사 가람전력공사,배준희,충청북도 진천군 덕산면 이덕로,충북-00642,3374149000,,,,,,
전기설비,전기공사업,19102,주식회사 가람전설,한재덕,충청북도 제천시 제2바이오밸리로6가길,서울-05919,892797000,,,,,,
전기설비,전기공사업,20679,가로등이야기 주식회사,이성형,세종특별자치시 연동면 원합강1길,경북-01931,471195000,,,,,,
전기설비,전기공사업,6539,가림전기 주식회사,성영은,"세종특별자치시 국책연구원2로 18,",충남-00298,3455622000,,,,,,
전기설비,전기공사업,16752,가림전기(주),심미섭,경기도 안양시 동안구 흥안대로,경남-01507,1233729000,,,,,,
전기설비,전기공사업,19594,주식회사 가보,김진희,세종특별자치시 조치원읍 충현로,서울-03655,803788000,,,,,,
전기설비,전기공사업,5230,가보(주),오승원,경기도 안산시 단원구 시화로,경2 -00550,4194382000,,,,,,
전기설비,전기공사업,3500,가보기전 주식회사,차부환,강원특별자치도 원주시 소초면 송황유사길,강원-00323,5881403000,,,,,,
전기설비,전기공사업,6328,가보산업 주식회사,박계숙,대전광역시 유성구,대전-00899,3538881000,,,,,,
전기설비,전기공사업,8931,(주)가보테크,김종만,경기도 성남시 수정구 복정로,경기-03156,2622472000,,,,,,
전기설비,전기공사업,20508,가산건설 주식회사,배병훈,경기도 수원시 영통구 센트럴타운로100번길,경기-03708,541590000,,,,,,
전기설비,전기공사업,9715,주식회사 가산이앤씨,김성수,"인천광역시 서해구 가남로 227-2,",인천-01057,2410957000,,,,,,
전기설비,전기공사업,15742,가산전기,송종섭,인천광역시 부평구 새갈로28번길,인천-01326,1369953000,,,,,,
전기설비,전기공사업,14962,주식회사 가산전기,박영희,인천광역시 부평구 부평문화로141번길 8,인천-01503,1479556000,,,,,,
전기설비,전기공사업,20525,가산토건(주),조남설,전남광주통합특별시 목포시 산정로50번길,전남-00981,536054000,,,,,,
전기설비,전기공사업,15385,(주)가선전기,한효인,경상북도 경주시 소금강로21번길,경북-01596,1416136000,,,,,,
전기설비,전기공사업,17973,주식회사 가성,박개형,전남광주통합특별시 나주시 이창택지길 61(이창동),충남-01003,1064446000,,,,,,
전기설비,전기공사업,14702,가성전기,남수익,경상북도 영주시 신재로,경북-02024,1515267000,,,,,,
전기설비,전기공사업,6415,(주)가스트론,최동진,경기도 군포시 군포첨단산업1로,경기-02915,3503331000,,,,,,
전기설비,전기공사업,6558,가아전기 주식회사,최대식,강원특별자치도 원주시 태장공단길,강원-01014,3446829000,,,,,,
전기설비,전기공사업,12145,주식회사 가앤에이,백화성,서울특별시 영등포구 당산로18길,서울-05635,1929682000,,,,,,
전기설비,전기공사업,12151,주식회사 가야,배병준,경기도 안산시 상록구 삼리로,경기-03558,1928807000,,,,,,
전기설비,전기공사업,15136,주식회사 가야,현창호,제주특별자치도 서귀포시,제주-00622,1452888000,,,,,,
전기설비,전기공사업,19742,주식회사 가야,김종혁,전북특별자치도 전주시 완산구 효자로,제주-00570,775163000,,,,,,
전기설비,전기공사업,11604,주식회사 가야산업,이영숙,경상남도 창원시 마산회원구 내서읍,경남-02499,2031041000,,,,,,
전기설비,전기공사업,20151,주식회사 가야산업,함종순,전남광주통합특별시 광산구 고봉로,광주-01520,664120000,,,,,,
전기설비,전기공사업,4051,(주)가야전기,곽은서,전남광주통합특별시 해남군 해남읍 동초길,서울-03338,5202874000,,,,,,
전기설비,전기공사업,9995,가야전기,박인숙,경상북도 고령군 대가야읍 시장3길,경북-00784,2345531000,,,,,,
전기설비,전기공사업,17385,가야전기,최만배,경상남도 김해시 활천로16번길,경남-00497,1149533000,,,,,,
전기설비,전기공사업,15260,가야전기 주식회사,강진실,제주특별자치도 서귀포시 법환상로,제주-00510,1435756000,,,,,,
전기설비,전기공사업,7334,주식회사 가야전기공사,박종철,경상남도 통영시 광도면 죽림2로,경남-01092,3128912000,,,,,,
전기설비,전기공사업,3270,주식회사 가야전력,전준희,경상남도 합천군 합천읍 대야로 1204,충남-00058,6190318000,,,,,,
전기설비,전기공사업,11406,가야전력공사,주창원,경기도 시흥시 복지로93번길,경기-01684,2065806000,,,,,,
전기설비,전기공사업,17832,가야전설 주식회사,김영기,서울특별시 금천구 시흥대로80길 1(독산동),서울-06640,1085577000,,,,,,
전기설비,전기공사업,19497,주식회사 가온,정길호,전남광주통합특별시 순천시 조례못등길,전남-01531,823672000,,,,,,
전기설비,전기공사업,16703,주식회사 가온,이주희,충청남도 논산시 원앙로1326번길,충남-01608,1240453000,,,,,,
전기설비,전기공사업,20442,주식회사 가온건설,강선예,경상남도 거제시 양정2길,서울-06147,563380000,,,,,,
전기설비,전기공사업,11062,가온건설전기,한재은,인천광역시 제물포구 인중로 504,인천-01344,2123018000,,,,,,
전기설비,전기공사업,2128,가온누리 주식회사,양일선,충청남도 천안시 서북구 백석공단1로,충남-01606,8546240000,,,,,,
전기설비,전기공사업,9284,주식회사 가온쏠테크,구재우,경기도 안산시 상록구 송호1길,경기-07064,2526751000,,,,,,
전기설비,전기공사업,15221,주식회사 가온이알텍,박형재,전남광주통합특별시 영암군 삼호읍,전남-01756,1441788000,,,,,,
전기설비,전기공사업,21066,주식회사 가온이앤씨,변성주,울산광역시 중구 함월로 51(성안동),울산-00922,243750000,,,,,,
전기설비,전기공사업,17188,가온이앤씨 주식회사,임진수,"충청남도 공주시 송선농공단지길 46,",충남-01566,1178931000,,,,,,
전기설비,전기공사업,1575,주식회사 가온이앤씨(GAON ENC),김덕호,전북특별자치도 전주시 완산구 천잠로,전북-01491,10513312000,,,,,,
전기설비,전기공사업,8311,(주)가온이앤지,최은희,전남광주통합특별시 영암군 삼호읍 난전로 118,전남-01226,2795335000,,,,,,
전기설비,전기공사업,6400,가온이앤지,이정호,경상북도 영천시 천문로,경북-01848,3509508000,,,,,,
전기설비,전기공사업,18709,주식회사 가온이엔씨,김형원,경기도 의정부시 의정로,경기-05703,956200000,,,,,,
전기설비,전기공사업,16993,가온이엔씨,정성례,충청남도 금산군 추부면 군북로,충남-01714,1203748000,,,,,,
전기설비,전기공사업,17411,주식회사 가온이엔씨,홍상희,"제주특별자치도 제주시 번영로 231,",제주-00668,1143514000,,,,,,
전기설비,전기공사업,10735,가온이엔에스 주식회사,이종산,대전광역시 중구 모암로7번길,대전-00686,2186583000,,,,,,
전기설비,전기공사업,17498,주식회사 가온이엔지,박신애,경기도 안산시 단원구 달미로 118,서울-04356,1133110000,,,,,,
전기설비,전기공사업,5028,주식회사 가온이엔지,김현국,강원특별자치도 원주시 서원대로,강원-01316,4346570000,,,,,,
전기설비,전기공사업,4604,주식회사 가온이엔지,최재성,"전남광주통합특별시 나주시 문화로 238,",광주-00842,4663432000,,,,,,
전기설비,전기공사업,17144,주식회사 가온이엠씨,문중원,전남광주통합특별시 광산구  북문대로,광주-01032,1185019000,,,,,,
전기설비,전기공사업,7624,주식회사 가온일렉솔루션,신은희,"울산광역시 북구 산하중앙2로 238,",울산-00843,3028552000,,,,,,
전기설비,전기공사업,2043,주식회사 가온일렉콤,박수일,경상남도 거제시 양정2길 14,경남-01930,8790274000,,,,,,
전기설비,전기공사업,19155,주식회사 가온일렉트릭,김정연,"서울특별시 성북구 북악산로 813,",서울-06588,884048000,,,,,,
전기설비,전기공사업,11920,주식회사 가온전기,장복,경상남도 창원시 의창구 봉곡로120번길,경남-01728,1972678000,,,,,,
전기설비,전기공사업,19171,가온전기,이혜경,"경상남도 진주시 대신로389번길 8,",경남-02492,880338000,,,,,,
전기설비,전기공사업,16894,주식회사 가온전기,함나경,강원특별자치도 강릉시 원대로14번길 15,강원-01418,1214734000,,,,,,
전기설비,전기공사업,20968,주식회사 가온전기,조항영,"충청남도 태안군 태안읍 군청로 6,",충남-01771,255727000,,,,,,
전기설비,전기공사업,13768,주식회사 가온전기,박상도,강원특별자치도 원주시 소초면 하초구길 81,강원-01285,1654799000,,,,,,
전기설비,전기공사업,14111,주식회사 가온전기,오경자,경기도 양평군 양평읍 백안리,경기-05291,1599351000,,,,,,
전기설비,전기공사업,1743,주식회사 가온전력,지국화,강원특별자치도 홍천군 홍천읍 홍천로 591,경기-02153,9785396000,,,,,,
전기설비,전기공사업,18231,주식회사 가온전력,김윤자,"전남광주통합특별시 목포시 남악1로52번가길 26, 102호(옥암동, 해마루)",전남-02305,1028634000,,,,,,
전기설비,전기공사업,17069,주식회사 가온전력,윤미,"인천광역시 강화군 길상면 까치골길 43-17,",인천-01617,1194132000,,,,,,
전기설비,전기공사업,3635,주식회사 가온전력,박채윤,"전북특별자치도 전주시 완산구 서곡로 12,",경북-02124,5732414000,,,,,,
전기설비,전기공사업,15228,주식회사 가온전력,황선영,전남광주통합특별시 영광군 묘량면,전남-01918,1440383000,,,,,,
전기설비,전기공사업,9452,가온전력,김연숙,경기도 안양시 만안구 전파로24번길,경기-04589,2478557000,,,,,,
전기설비,전기공사업,6333,주식회사 가온전력,장용환,충청북도 단양군 단양읍 도전1길,충북-00747,3537728000,,,,,,
전기설비,전기공사업,16996,가온전력 주식회사,김선영,경상북도 경산시 경안로38길 15,대구-01330,1203017000,,,,,,
전기설비,전기공사업,8216,가온전력 주식회사,전세흥,경상북도 김천시 모암사랑10길 41-9,경북-01915,2825607000,,,,,,
전기설비,전기공사업,69,가온전선 주식회사,정현,경기도 군포시 엘에스로45번길,경기-04865,97051098000,,,,,,
전기설비,전기공사업,16779,가온전설,황보경,경상남도 함양군 함양읍 교산1길,경남-01875,1230484000,,,,,,
전기설비,전기공사업,9611,가온파워텍 주식회사,김병창,인천광역시 남동구  남동서로236번길,부산-01433,2437708000,,,,,,
전기설비,전기공사업,8889,가온플랜트 주식회사,박도진,경상북도 경주시 양남면 망정길,경북-02063,2633285000,,,,,,
전기설비,전기공사업,18766,가온해전력,이은경,대구광역시 북구 침산남로9길,대구-01171,947913000,,,,,,
전기설비,전기공사업,9933,가우그룹 주식회사,문원석,전남광주통합특별시 곡성군 곡성읍 중앙로,전남-01542,2359315000,,,,,,
전기설비,전기공사업,7337,주식회사 가우스전기,안용,인천광역시 부평구 부평대로,전북-00773,3127840000,,,,,,
전기설비,전기공사업,9821,가우스전기 주식회사,한평생,"경상북도 포항시 남구 지곡로 394,",대구-01530,2383722000,,,,,,
전기설비,전기공사업,16587,주식회사 가우전기,이현민,"경기도 부천시 석천로2번길 29-1,",경기-06877,1256440000,,,,,,
전기설비,전기공사업,9833,주식회사 가원이엔지,윤희원,충청남도 천안시 동남구 천안천공원,충남-01593,2381572000,,,,,,
전기설비,전기공사업,2801,주식회사 가원전기,송삼홍,전남광주통합특별시 보성군 보성읍 흥성로 2132-25,광주-00039,6977590000,,,,,,
전기설비,전기공사업,9529,가원전기,윤용중,경기도 이천시 구만리로330번길,경기-06046,2456680000,,,,,,
전기설비,전기공사업,4565,(주)가원전기소방,송옥이,경상남도 밀양시 무안면 가복4길,경남-01233,4694612000,,,,,,
전기설비,전기공사업,4424,가원전업(합),배호형,대전광역시 서구 가수원중로49번길,대전-00157,4824376000,,,,,,
전기설비,전기공사업,1569,주식회사 가원플러스,김강윤,"서울특별시 금천구 시흥대로 97,",서울-06209,10543214000,,,,,,
전기설비,전기공사업,16382,주식회사 가윤,정맹선,전남광주통합특별시 함평군 함평읍 수산길,충남-01036,1282484000,,,,,,
전기설비,전기공사업,17179,주식회사 가윤전기,함성학,강원특별자치도 화천군 화천읍,강원-01204,1179946000,,,,,,
전기설비,전기공사업,12416,주식회사 가은전기,남기승,충청북도 청주시 청원구 내수읍 내수로,경기-00108,1886090000,,,,,,
전기설비,전기공사업,14375,가은전기,장미순,충청남도 당진시 역천로,충남-01383,1562936000,,,,,,
전기설비,전기공사업,16380,주식회사 가은전력,박정남,전북특별자치도 익산시 오산면 오산로 80-1,전북-01637,1282611000,,,,,,
전기설비,전기공사업,4637,가을전공,권주택,대구광역시 달성군 유가읍 테크노중앙대로1길 60-5,대구-01014,4643995000,,,,,,
전기설비,전기공사업,8046,주식회사 가인아이에스,김선영,인천광역시 남동구 논현고잔로 80-7(고잔동),인천-01445,2878923000,,,,,,
전기설비,전기공사업,16247,주식회사 가인이엔지,오익찬,경기도 시흥시 마유로,경기-06221,1302409000,,,,,,
전기설비,전기공사업,14823,주식회사 가인전기,김가인,전남광주통합특별시 장성군 장성읍 미락단지길,광주-00461,1497431000,,,,,,
전기설비,전기공사업,3429,(주)가인전력,장복남,인천광역시 연수구 송도미래로,인천-00673,5971346000,,,,,,
전기설비,전기공사업,5407,가인전력 주식회사,강신형,부산광역시 남구 유엔평화로,부산-01794,4059915000,,,,,,
전기설비,전기공사업,2731,가인전력(주),김윤수,"서울특별시 중구 다산로46길 17,",서울-02771,7107167000,,,,,,
전기설비,전기공사업,8972,가인전력에너지,김영철,경상북도 경주시 안강읍 북부리2길,경북-01256,2610924000,,,,,,
전기설비,전기공사업,986,주식회사 가인지엔티,김낙종,경상북도 영주시 구성로,경기-03066,14337362000,,,,,,
전기설비,전기공사업,16943,주식회사 가장이엔지,심진희,"강원특별자치도 원주시 치악로 2239-16,",강원-01412,1210907000,,,,,,
전기설비,전기공사업,7471,주식회사 가정전기엔지니어링,박노병,충청북도 청주시 서원구 가장로332번길,충북-00488,3073935000,,,,,,
전기설비,전기공사업,19162,주식회사 가진이엔지,서종만,"경기도 용인시 기흥구 흥덕4로 123,",경기-07489,882293000,,,,,,
전기설비,전기공사업,13725,주식회사 가창전기,이영남,경상남도 거창군 가조면,경남-02109,1661497000,,,,,,
전기설비,전기공사업,10475,(주)가천산전,박석영,경기도 양주시 백석읍 월암로112번길,경2 -00276,2239033000,,,,,,
전기설비,전기공사업,12868,가평전기안전 주식회사,이용선,경기도 가평군 설악면 한갑골길,경기-07283,1806774000,,,,,,
전기설비,전기공사업,16386,가포기전,임구석,울산광역시 울주군 삼남읍 동향교2길 4,울산-00814,1281637000,,,,,,
전기설비,전기공사업,4001,주식회사 가포전력,강형묵,충청북도 청주시 서원구 남이면,충북-00884,5255481000,,,,,,
전기설비,전기공사업,19909,주식회사 가현,전재용,경상남도 함안군 칠원읍 오곡로,경남-00833,734539000,,,,,,
전기설비,전기공사업,12561,주식회사 가현전력,박하린,전남광주통합특별시 북구 양일로344번길,서울-03899,1857434000,,,,,,
전기설비,전기공사업,18187,가호전력,김도영,강원특별자치도 화천군 화천읍 상승로,강원-00922,1034703000,,,,,,
전기설비,전기공사업,9160,가화전기 주식회사,성하용,울산광역시 남구,울산-00795,2560896000,,,,,,
전기설비,전기공사업,15069,주식회사 가화전력,전귀보,강원특별자치도 홍천군 홍천읍,서울-04787,1462231000,,,,,,
전기설비,전기공사업,8521,가후자동화기술 주식회사,박우순,경기도 안양시 동안구 엘에스로,경기-04619,2734168000,,,,,,
전기설비,전기공사업,10617,주식회사 가히전력이엔지,백지현,충청남도 천안시 서북구 부대동 146-1,충남-01591,2208573000,,,,,,
전기설비,전기공사업,13385,각림기술 주식회사,양승규,울산광역시 남구 삼산중로5번길,울산-00633,1719724000,,,,,,
전기설비,전기공사업,7193,주식회사 갈릴리전력,김경희,경기도 여주시 북내면 당전로,대구-00880,3178144000,,,,,,
전기설비,전기공사업,2830,주식회사 갑기전력,이선영,"경기도 안양시 동안구 엘에스로 136,",충북-00065,6932812000,,,,,,
전기설비,전기공사업,639,(주)갑산전기,이현자,대구광역시 달서구 성서서로,대구-00740,19290489000,,,,,,
전기설비,전기공사업,2161,갑오전력(주),정미영,경기도 수원시 팔달구 경수대로421번길,경기-03872,8464048000,,,,,,
전기설비,전기공사업,6356,갑을전기,박갑순,전북특별자치도 남원시 용중1길,전북-01215,3525149000,,,,,,
전기설비,전기공사업,10200,주식회사 갑을전력,채해석,전남광주통합특별시 순천시 해룡면 해광로,전남-02218,2302400000,,,,,,
전기설비,전기공사업,5844,강건이앤씨(주),허정애,"경기도 안산시 상록구 해양3로 15,",경기-03630,3798179000,,,,,,
전기설비,전기공사업,15697,주식회사 강남,탁남주,전남광주통합특별시 나주시 왕건길,전남-01333,1376084000,,,,,,
전기설비,전기공사업,8678,주식회사 강남그린에너지,이항기,경상북도 안동시 중앙로 54,경북-02323,2691539000,,,,,,
전기설비,전기공사업,4362,주식회사 강남기전,조준영,경기도 김포시 하성면 원통로78번길,경기-04929,4885069000,,,,,,
전기설비,전기공사업,1347,강남상공 주식회사,김영도,울산광역시 북구 산성로,울산-00561,11602382000,,,,,,
전기설비,전기공사업,8383,주식회사 강남소방전력,전용득,경상북도 경산시 하양읍 하양로,경북-01707,2776065000,,,,,,
전기설비,전기공사업,4303,유한회사 강남에너지산업,김현식,전북특별자치도 전주시 덕진구 만성북로,전북-01299,4937653000,,,,,,
전기설비,전기공사업,12318,(주)강남엔지니어링,탁경민,전남광주통합특별시 나주시 노안면 노안로,전남-00679,1903080000,,,,,,
